GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Apache Commons Math,org.apache.commons.math3.optimization.direct,MultivariateFunctionMappingAdapter.LowerUpperBoundMapper,0,27,0,0,0,6,0,3,0,3
Apache Commons Math,org.apache.commons.math3.optimization.direct,MultivariateFunctionMappingAdapter.NoBoundsMapper,0,7,0,0,0,4,0,3,0,3
Apache Commons Math,org.apache.commons.math3.optimization.direct,MultivariateFunctionMappingAdapter,21,164,2,16,2,29,2,11,0,4
Apache Commons Math,org.apache.commons.math3.distribution,MixtureMultivariateRealDistribution,20,240,3,19,2,43,3,14,0,6
Apache Commons Math,org.apache.commons.math3.distribution,BetaDistribution,51,171,9,11,11,39,10,18,3,15
Apache Commons Math,org.apache.commons.math3.distribution,GammaDistribution,49,457,4,28,10,82,6,30,2,18
Apache Commons Math,org.apache.commons.math3.distribution,AbstractRealDistribution.new UnivariateFunction() {...},0,17,0,0,0,2,0,2,0,2
Apache Commons Math,org.apache.commons.math3.distribution,ZipfDistribution,2,235,0,22,1,54,1,25,1,14
Apache Commons Math,org.apache.commons.math3.distribution,TriangularDistribution,8,402,4,36,3,59,7,27,3,11
Apache Commons Math,org.apache.commons.math3.distribution,FDistribution,0,241,0,12,0,64,0,24,0,18
Apache Commons Math,org.apache.commons.math3.distribution,LogisticDistribution,24,122,3,7,5,24,5,14,2,12
Apache Commons Math,org.apache.commons.math3.distribution,EnumeratedDistribution,74,233,17,25,17,46,14,15,2,6
Apache Commons Math,org.apache.commons.math3.distribution,ChiSquaredDistribution,0,77,0,0,0,22,0,16,0,16
Apache Commons Math,org.apache.commons.math3.distribution,SaddlePointExpansion,17,367,1,15,3,80,1,11,0,4
Apache Commons Math,org.apache.commons.math3.distribution,UniformRealDistribution,15,158,0,14,5,32,3,20,3,13
Apache Commons Math,org.apache.commons.math3.distribution,NakagamiDistribution,16,154,2,4,2,27,2,16,0,15
Apache Commons Math,org.apache.commons.math3.distribution,ExponentialDistribution,11,252,0,24,4,64,3,28,3,16
Apache Commons Math,org.apache.commons.math3.distribution,HypergeometricDistribution,5,371,1,27,3,78,2,31,1,18
Apache Commons Math,org.apache.commons.math3.distribution,TDistribution,0,185,1,13,0,52,1,22,0,16
Apache Commons Math,org.apache.commons.math3.distribution,AbstractMultivariateRealDistribution,7,38,1,3,2,12,1,5,0,4
Apache Commons Math,org.apache.commons.math3.distribution,EnumeratedIntegerDistribution,0,259,0,24,0,38,0,22,0,10
Apache Commons Math,org.apache.commons.math3.distribution,PascalDistribution,19,161,3,9,4,42,4,14,1,11
Apache Commons Math,org.apache.commons.math3.distribution,GeometricDistribution,16,104,2,8,3,30,4,12,2,9
Apache Commons Math,org.apache.commons.math3.distribution,BinomialDistribution,19,147,3,21,4,34,4,20,1,11
Apache Commons Math,org.apache.commons.math3.distribution,CauchyDistribution,17,137,0,10,6,31,4,19,4,14
Apache Commons Math,org.apache.commons.math3.distribution,KolmogorovSmirnovDistribution,105,377,12,36,15,59,13,18,3,4
Apache Commons Math,org.apache.commons.math3.distribution,MixtureMultivariateNormalDistribution,5,48,0,2,2,11,1,4,1,3
Apache Commons Math,org.apache.commons.math3.distribution,GumbelDistribution,27,110,3,7,5,24,5,14,2,12
Apache Commons Math,org.apache.commons.math3.distribution,UniformIntegerDistribution,2,145,0,16,1,30,1,17,1,9
Apache Commons Math,org.apache.commons.math3.distribution,NormalDistribution,5,232,0,12,2,46,2,27,2,21
Apache Commons Math,org.apache.commons.math3.distribution,PoissonDistribution,19,495,4,40,8,102,7,32,3,14
Apache Commons Math,org.apache.commons.math3.distribution,ParetoDistribution,19,196,1,13,5,39,3,24,2,18
Apache Commons Math,org.apache.commons.math3.distribution,LogNormalDistribution,7,283,2,16,2,58,3,28,1,21
Apache Commons Math,org.apache.commons.math3.distribution,AbstractIntegerDistribution,38,243,9,35,9,56,9,23,1,9
Apache Commons Math,org.apache.commons.math3.distribution,LevyDistribution,18,131,3,7,7,26,6,14,3,12
Apache Commons Math,org.apache.commons.math3.distribution,LaplaceDistribution,22,134,3,11,5,24,5,16,2,12
Apache Commons Math,org.apache.commons.math3.distribution,AbstractRealDistribution,23,272,5,39,6,66,7,26,2,9
Apache Commons Math,org.apache.commons.math3.distribution,MultivariateNormalDistribution,60,257,6,22,10,49,6,16,1,7
Apache Commons Math,org.apache.commons.math3.distribution,WeibullDistribution,19,273,4,18,8,63,7,24,3,17
Apache Commons Math,org.apache.commons.math3.distribution,EnumeratedRealDistribution,10,319,3,31,1,52,3,28,0,14
Apache Commons Math,org.apache.commons.math3.distribution,ConstantRealDistribution,2,67,0,8,1,16,1,16,1,12
Apache Commons Math,org.apache.commons.math3.special,Beta,47,805,5,83,7,150,8,47,3,8
Apache Commons Math,org.apache.commons.math3.special,Gamma.new ContinuedFraction() {...},0,27,0,0,0,3,0,3,0,3
Apache Commons Math,org.apache.commons.math3.special,Gamma,26,993,7,83,6,181,7,50,0,12
Apache Commons Math,org.apache.commons.math3.special,Beta.new ContinuedFraction() {...},0,87,0,2,0,11,0,4,0,3
Apache Commons Math,org.apache.commons.math3.special,Erf,0,505,0,28,0,88,0,19,0,5
Apache Commons Math,org.apache.commons.math3.special,BesselJ,68,1298,19,113,13,256,20,51,2,3
Apache Commons Math,org.apache.commons.math3.special,BesselJ.BesselJResult,10,12,0,0,2,4,2,1,2,1
Apache Commons Math,org.apache.commons.math3.stat.clustering,EuclideanDoublePoint,6,85,1,7,2,15,2,9,1,6
Apache Commons Math,org.apache.commons.math3.stat.clustering,EuclideanIntegerPoint,6,84,1,7,2,15,2,9,1,6
Apache Commons Math,org.apache.commons.math3.stat.clustering,Cluster,0,23,0,0,0,8,0,4,0,4
Apache Commons Math,org.apache.commons.math3.stat.clustering,DBSCANClusterer.PointStatus,0,24,0,0,0,5,0,1,0,1
Apache Commons Math,org.apache.commons.math3.stat.clustering,KMeansPlusPlusClusterer.EmptyClusterStrategy,0,44,0,0,0,9,0,1,0,1
Apache Commons Math,org.apache.commons.math3.stat.clustering,KMeansPlusPlusClusterer,45,618,14,78,8,149,12,45,0,10
Apache Commons Math,org.apache.commons.math3.stat.clustering,DBSCANClusterer,0,210,0,28,0,49,0,21,0,7
Apache Commons Math,org.apache.commons.math3.stat.inference,AlternativeHypothesis,0,34,0,0,0,7,0,1,0,1
Apache Commons Math,org.apache.commons.math3.stat.inference,TestUtils,62,226,0,0,11,44,11,40,11,40
Apache Commons Math,org.apache.commons.math3.stat.inference,WilcoxonSignedRankTest,18,290,2,34,5,58,3,24,1,8
Apache Commons Math,org.apache.commons.math3.stat.inference,ChiSquareTest,26,572,8,56,4,106,8,35,0,11
Apache Commons Math,org.apache.commons.math3.stat.inference,GTest,14,552,6,50,2,89,6,33,0,11
Apache Commons Math,org.apache.commons.math3.stat.inference,OneWayAnova.AnovaStats,0,12,0,0,0,5,0,1,0,1
Apache Commons Math,org.apache.commons.math3.stat.inference,MannWhitneyUTest,10,184,0,10,3,34,1,11,1,6
Apache Commons Math,org.apache.commons.math3.stat.inference,OneWayAnova,11,267,2,18,3,52,2,15,0,7
Apache Commons Math,org.apache.commons.math3.stat.inference,KolmogorovSmirnovTest,553,1206,70,96,90,217,56,50,7,16
Apache Commons Math,org.apache.commons.math3.stat.inference,TTest,23,584,1,23,5,110,2,41,1,30
Apache Commons Math,org.apache.commons.math3.stat.inference,BinomialTest,48,123,7,19,8,30,7,10,0,3
Apache Commons Math,org.apache.commons.math3.fitting,HarmonicCurveFitter.ParameterGuesser,4,478,2,28,1,96,2,18,0,5
Apache Commons Math,org.apache.commons.math3.fitting,GaussianFitter.new Gaussian.Parametric() {...},1,40,0,0,0,11,0,3,0,3
Apache Commons Math,org.apache.commons.math3.fitting,PolynomialCurveFitter,11,99,1,3,3,27,2,6,1,5
Apache Commons Math,org.apache.commons.math3.fitting,AbstractCurveFitter.TheoreticalValuesFunction.new MultivariateVectorFunction() {...},0,36,0,2,0,6,0,3,0,2
Apache Commons Math,org.apache.commons.math3.fitting,AbstractCurveFitter.TheoreticalValuesFunction.new MultivariateMatrixFunction() {...},0,36,0,2,0,6,0,3,0,2
Apache Commons Math,org.apache.commons.math3.fitting,WeightedObservedPoint,0,21,0,0,0,8,0,4,0,4
Apache Commons Math,org.apache.commons.math3.fitting,GaussianFitter.ParameterGuesser.new Comparator() {...},44,26,15,5,13,7,10,2,0,2
Apache Commons Math,org.apache.commons.math3.fitting,HarmonicFitter.ParameterGuesser,4,464,2,28,1,94,2,18,0,5
Apache Commons Math,org.apache.commons.math3.fitting,SimpleCurveFitter,20,84,0,2,6,25,2,4,2,3
Apache Commons Math,org.apache.commons.math3.fitting,GaussianCurveFitter.ParameterGuesser.new Comparator() {...},44,26,15,5,13,7,10,2,0,2
Apache Commons Math,org.apache.commons.math3.fitting,GaussianFitter,0,25,0,0,0,6,0,3,0,3
Apache Commons Math,org.apache.commons.math3.fitting,AbstractCurveFitter.TheoreticalValuesFunction,0,43,0,2,0,10,0,4,0,3
Apache Commons Math,org.apache.commons.math3.fitting,AbstractCurveFitter,0,16,0,0,0,3,0,3,0,3
Apache Commons Math,org.apache.commons.math3.fitting,CurveFitter.TheoreticalValuesFunction,0,25,0,0,0,5,0,3,0,3
Apache Commons Math,org.apache.commons.math3.fitting,GaussianCurveFitter,0,111,0,4,0,32,0,8,0,6
Apache Commons Math,org.apache.commons.math3.fitting,PolynomialFitter,8,11,0,0,1,3,1,2,1,2
Apache Commons Math,org.apache.commons.math3.fitting,HarmonicFitter,0,20,0,0,0,4,0,3,0,3
Apache Commons Math,org.apache.commons.math3.fitting,CurveFitter.TheoreticalValuesFunction.new MultivariateMatrixFunction() {...},0,42,0,2,0,6,0,3,0,2
Apache Commons Math,org.apache.commons.math3.fitting,CurveFitter.TheoreticalValuesFunction.new MultivariateVectorFunction() {...},0,42,0,2,0,6,0,3,0,2
Apache Commons Math,org.apache.commons.math3.fitting,GaussianCurveFitter.new Gaussian.Parametric() {...},0,38,0,0,0,11,0,3,0,3
Apache Commons Math,org.apache.commons.math3.fitting,GaussianFitter.ParameterGuesser,21,319,6,28,5,56,6,19,0,8
Apache Commons Math,org.apache.commons.math3.fitting,WeightedObservedPoints,0,41,0,0,0,12,0,6,0,6
Apache Commons Math,org.apache.commons.math3.fitting,HarmonicCurveFitter,7,104,0,4,2,30,1,7,1,5
Apache Commons Math,org.apache.commons.math3.fitting,GaussianCurveFitter.ParameterGuesser,21,324,6,28,5,55,6,19,0,8
Apache Commons Math,org.apache.commons.math3.fitting,CurveFitter,6,135,0,2,2,28,1,8,1,7
Apache Commons Math,org.apache.commons.math3.optimization,Target,0,13,0,0,0,4,0,2,0,2
Apache Commons Math,org.apache.commons.math3.optimization,PointValuePair,4,45,2,4,0,11,2,6,0,5
Apache Commons Math,org.apache.commons.math3.optimization,MultivariateMultiStartOptimizer,0,6,0,0,0,2,0,1,0,1
Apache Commons Math,org.apache.commons.math3.optimization,PointValuePair.DataTransferObject,0,20,0,0,0,5,0,2,0,2
Apache Commons Math,org.apache.commons.math3.optimization,SimpleValueChecker,6,71,1,9,3,16,2,7,1,3
Apache Commons Math,org.apache.commons.math3.optimization,SimplePointChecker,6,85,2,10,3,21,3,7,1,3
Apache Commons Math,org.apache.commons.math3.optimization,LeastSquaresConverter,25,175,3,15,3,36,3,10,0,4
Apache Commons Math,org.apache.commons.math3.optimization,BaseMultivariateVectorMultiStartOptimizer,21,125,3,11,4,31,4,10,1,6
Apache Commons Math,org.apache.commons.math3.optimization,SimpleVectorValueChecker,6,83,0,12,3,21,1,9,1,3
Apache Commons Math,org.apache.commons.math3.optimization,DifferentiableMultivariateMultiStartOptimizer,6,0,0,0,2,0,1,0,1,0
Apache Commons Math,org.apache.commons.math3.optimization,BaseMultivariateMultiStartOptimizer,31,105,5,9,7,26,6,8,1,6
Apache Commons Math,org.apache.commons.math3.optimization,AbstractConvergenceChecker,9,24,0,0,4,8,1,4,1,4
Apache Commons Math,org.apache.commons.math3.optimization,Weight,20,13,2,0,6,4,2,2,1,2
Apache Commons Math,org.apache.commons.math3.optimization,PointVectorValuePair.DataTransferObject,0,22,0,0,0,5,0,2,0,2
Apache Commons Math,org.apache.commons.math3.optimization,MultivariateDifferentiableVectorMultiStartOptimizer,0,6,0,0,0,2,0,1,0,1
Apache Commons Math,org.apache.commons.math3.optimization,BaseMultivariateVectorMultiStartOptimizer.new Comparator() {...},3,64,2,6,1,11,2,5,0,3
Apache Commons Math,org.apache.commons.math3.optimization,BaseMultivariateMultiStartOptimizer.new Comparator() {...},11,32,5,3,2,7,4,2,0,2
Apache Commons Math,org.apache.commons.math3.optimization,MultivariateDifferentiableMultiStartOptimizer,0,6,0,0,0,2,0,1,0,1
Apache Commons Math,org.apache.commons.math3.optimization,InitialGuess,0,13,0,0,0,4,0,2,0,2
Apache Commons Math,org.apache.commons.math3.optimization,SimpleBounds,0,23,0,0,0,6,0,3,0,3
Apache Commons Math,org.apache.commons.math3.optimization,GoalType,0,24,0,0,0,5,0,1,0,1
Apache Commons Math,org.apache.commons.math3.optimization,DifferentiableMultivariateVectorMultiStartOptimizer,6,0,0,0,2,0,1,0,1,0
Apache Commons Math,org.apache.commons.math3.optimization,PointVectorValuePair,6,66,3,9,0,18,3,10,0,7
Apache Commons Math,org.apache.commons.math3.stat.ranking,NaturalRanking,40,514,2,54,13,122,5,44,3,14
Apache Commons Math,org.apache.commons.math3.stat.ranking,NaNStrategy,0,54,0,0,0,11,0,1,0,1
Apache Commons Math,org.apache.commons.math3.stat.ranking,TiesStrategy,0,54,0,0,0,11,0,1,0,1
Apache Commons Math,org.apache.commons.math3.stat.ranking,NaturalRanking.IntDoublePair,0,21,0,0,0,7,0,4,0,4
Apache Commons Math,org.apache.commons.math3.stat.descriptive.summary,SumOfSquares,6,95,1,3,3,27,2,9,1,8
Apache Commons Math,org.apache.commons.math3.stat.descriptive.summary,Product,6,130,2,6,3,34,3,12,1,10
Apache Commons Math,org.apache.commons.math3.stat.descriptive.summary,SumOfLogs,6,92,1,3,3,27,2,9,1,8
Apache Commons Math,org.apache.commons.math3.stat.descriptive.summary,Sum,14,122,2,6,4,33,4,11,2,9
Apache Commons Math,org.apache.commons.math3.ml.neuralnet.twod,NeuronSquareMesh2D,60,715,8,111,8,128,11,58,3,6
Apache Commons Math,org.apache.commons.math3.ml.neuralnet.twod,NeuronSquareMesh2D.SerializationProxy,0,27,0,0,0,10,0,2,0,2
Apache Commons Math,org.apache.commons.math3.analysis.polynomials,PolynomialFunctionNewtonForm,37,258,3,15,7,45,5,14,2,8
Apache Commons Math,org.apache.commons.math3.analysis.polynomials,PolynomialFunctionLagrangeForm,82,450,3,31,15,74,5,22,3,7
Apache Commons Math,org.apache.commons.math3.analysis.polynomials,PolynomialsUtils.JacobiKey,4,37,4,4,1,8,4,3,0,3
Apache Commons Math,org.apache.commons.math3.analysis.polynomials,PolynomialSplineFunction,69,221,11,19,10,39,8,16,1,8
Apache Commons Math,org.apache.commons.math3.analysis.polynomials,PolynomialsUtils,0,442,0,20,0,76,0,19,0,9
Apache Commons Math,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,122,470,15,47,26,91,14,34,3,14
Apache Commons Math,org.apache.commons.math3.analysis.polynomials,PolynomialsUtils.new PolynomialsUtils.RecurrenceCoefficientsGenerator() {...},0,22,0,0,0,3,0,2,0,2
Apache Commons Math,org.apache.commons.math3.analysis.polynomials,PolynomialsUtils.new PolynomialsUtils.RecurrenceCoefficientsGenerator() {...},0,38,0,0,0,6,0,2,0,2
Apache Commons Math,org.apache.commons.math3.analysis.polynomials,PolynomialsUtils.new PolynomialsUtils.RecurrenceCoefficientsGenerator() {...},0,23,0,0,0,5,0,2,0,2
Apache Commons Math,org.apache.commons.math3.analysis.polynomials,PolynomialsUtils.new PolynomialsUtils.RecurrenceCoefficientsGenerator() {...},0,97,0,0,0,11,0,2,0,2
Apache Commons Math,org.apache.commons.math3.analysis.polynomials,PolynomialsUtils.new PolynomialsUtils.RecurrenceCoefficientsGenerator() {...},0,32,0,0,0,6,0,2,0,2
Apache Commons Math,org.apache.commons.math3.analysis.polynomials,PolynomialFunction.Parametric,0,31,0,2,0,8,0,4,0,3
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.twod.hull,AklToussaintHeuristic,4,219,3,41,2,42,3,22,0,3
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.twod.hull,MonotoneChain,8,238,4,28,2,48,5,16,1,4
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.twod.hull,ConvexHull2D,4,279,2,28,1,56,2,19,0,6
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.twod.hull,MonotoneChain.new Comparator() {...},0,28,0,2,0,6,0,3,0,2
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.twod.hull,AbstractConvexHullGenerator2D,0,52,0,2,0,18,0,6,0,5
Apache Commons Math,org.apache.commons.math3.fraction,BigFractionFormat,33,209,2,19,8,56,7,18,5,9
Apache Commons Math,org.apache.commons.math3.fraction,FractionField,0,10,0,0,0,5,0,5,0,5
Apache Commons Math,org.apache.commons.math3.fraction,FractionField.LazyHolder,0,6,0,0,0,1,0,1,0,1
Apache Commons Math,org.apache.commons.math3.fraction,FractionConversionException,0,37,0,0,0,4,0,2,0,2
Apache Commons Math,org.apache.commons.math3.fraction,BigFractionField,0,10,0,0,0,5,0,5,0,5
Apache Commons Math,org.apache.commons.math3.fraction,FractionFormat,25,172,1,12,8,45,7,14,6,8
Apache Commons Math,org.apache.commons.math3.fraction,ProperBigFractionFormat,29,199,4,23,9,58,5,16,1,6
Apache Commons Math,org.apache.commons.math3.fraction,BigFraction,74,1114,10,92,15,236,11,95,3,52
Apache Commons Math,org.apache.commons.math3.fraction,AbstractFormat,21,102,3,9,5,34,5,14,2,11
Apache Commons Math,org.apache.commons.math3.fraction,ProperFractionFormat,31,191,4,15,9,54,5,12,1,6
Apache Commons Math,org.apache.commons.math3.fraction,BigFractionField.LazyHolder,0,6,0,0,0,1,0,1,0,1
Apache Commons Math,org.apache.commons.math3.fraction,Fraction,26,901,8,90,6,188,8,73,0,32
Apache Commons Math,org.apache.commons.math3.ml.neuralnet.sofm,LearningFactorFunctionFactory,0,50,0,8,0,8,0,6,0,2
Apache Commons Math,org.apache.commons.math3.ml.neuralnet.sofm,KohonenUpdateAction,4,159,1,9,1,46,2,9,1,5
Apache Commons Math,org.apache.commons.math3.ml.neuralnet.sofm,LearningFactorFunctionFactory.new LearningFactorFunction() {...},0,16,0,0,0,4,0,2,0,2
Apache Commons Math,org.apache.commons.math3.ml.neuralnet.sofm,LearningFactorFunctionFactory.new LearningFactorFunction() {...},0,16,0,0,0,4,0,2,0,2
Apache Commons Math,org.apache.commons.math3.ml.neuralnet.sofm,NeighbourhoodSizeFunctionFactory.new NeighbourhoodSizeFunction() {...},0,18,0,0,0,4,0,2,0,2
Apache Commons Math,org.apache.commons.math3.ml.neuralnet.sofm,NeighbourhoodSizeFunctionFactory.new NeighbourhoodSizeFunction() {...},0,18,0,0,0,4,0,2,0,2
Apache Commons Math,org.apache.commons.math3.ml.neuralnet.sofm,NeighbourhoodSizeFunctionFactory,0,14,0,0,0,2,0,2,0,2
Apache Commons Math,org.apache.commons.math3.ml.neuralnet.sofm,KohonenTrainingTask,0,27,0,2,0,8,0,3,0,2
Apache Commons Math,org.apache.commons.math3.genetics,OrderedCrossover,0,171,0,14,0,37,0,10,0,3
Apache Commons Math,org.apache.commons.math3.genetics,ChromosomePair,15,15,0,0,1,6,1,3,1,3
Apache Commons Math,org.apache.commons.math3.genetics,FixedElapsedTime,14,35,1,5,3,8,2,4,1,2
Apache Commons Math,org.apache.commons.math3.genetics,InvalidRepresentationException,0,5,0,0,0,2,0,1,0,1
Apache Commons Math,org.apache.commons.math3.genetics,RandomKey,32,305,3,29,4,62,4,24,1,11
Apache Commons Math,org.apache.commons.math3.genetics,TournamentSelection,26,62,1,3,5,13,3,4,2,3
Apache Commons Math,org.apache.commons.math3.genetics,BinaryMutation,7,41,1,3,1,8,1,3,0,2
Apache Commons Math,org.apache.commons.math3.genetics,BinaryChromosome,2,96,1,15,1,21,1,12,0,5
Apache Commons Math,org.apache.commons.math3.genetics,Chromosome,2,54,1,7,1,14,2,8,1,5
Apache Commons Math,org.apache.commons.math3.genetics,RandomKeyMutation,13,33,1,1,2,8,1,2,0,2
Apache Commons Math,org.apache.commons.math3.genetics,ElitisticListPopulation,0,87,0,6,0,20,0,8,0,5
Apache Commons Math,org.apache.commons.math3.genetics,OnePointCrossover,14,95,3,7,2,18,3,5,0,3
Apache Commons Math,org.apache.commons.math3.genetics,TournamentSelection.new ListPopulation() {...},2,7,0,0,1,1,1,1,1,1
Apache Commons Math,org.apache.commons.math3.genetics,CycleCrossover,5,195,1,21,2,40,2,14,1,4
Apache Commons Math,org.apache.commons.math3.genetics,ListPopulation,36,178,5,17,9,40,4,20,1,12
Apache Commons Math,org.apache.commons.math3.genetics,NPointCrossover,9,160,1,15,2,35,2,10,1,3
Apache Commons Math,org.apache.commons.math3.genetics,FixedGenerationCount,12,26,1,3,2,9,2,3,1,2
Apache Commons Math,org.apache.commons.math3.genetics,AbstractListChromosome,1,49,1,1,0,12,1,6,0,6
Apache Commons Math,org.apache.commons.math3.genetics,GeneticAlgorithm,25,149,6,12,6,38,7,14,1,11
Apache Commons Math,org.apache.commons.math3.genetics,UniformCrossover,3,125,0,14,1,25,1,10,1,3
Apache Commons Math,org.apache.commons.math3.stat,Frequency,32,554,9,47,11,137,8,57,1,36
Apache Commons Math,org.apache.commons.math3.stat,Frequency.NaturalComparator,0,4,0,0,0,1,0,1,0,1
Apache Commons Math,org.apache.commons.math3.stat,StatUtils,52,411,7,23,10,79,7,42,3,31
Apache Commons Math,org.apache.commons.math3.ml.neuralnet,Neuron.SerializationProxy,0,17,0,0,0,6,0,2,0,2
Apache Commons Math,org.apache.commons.math3.ml.neuralnet,Neuron,20,95,2,10,3,22,3,11,1,7
Apache Commons Math,org.apache.commons.math3.ml.neuralnet,FeatureInitializerFactory.new FeatureInitializer() {...},0,17,0,0,0,2,0,2,0,2
Apache Commons Math,org.apache.commons.math3.ml.neuralnet,FeatureInitializerFactory.new FeatureInitializer() {...},0,27,0,0,0,5,0,2,0,2
Apache Commons Math,org.apache.commons.math3.ml.neuralnet,Network,53,488,9,35,10,96,11,30,2,17
Apache Commons Math,org.apache.commons.math3.ml.neuralnet,Network.SerializationProxy,0,27,0,0,0,10,0,2,0,2
Apache Commons Math,org.apache.commons.math3.ml.neuralnet,SquareNeighbourhood,0,24,0,0,0,5,0,1,0,1
Apache Commons Math,org.apache.commons.math3.ml.neuralnet,MapUtils,335,31,32,4,69,8,21,3,5,1
Apache Commons Math,org.apache.commons.math3.ml.neuralnet,FeatureInitializerFactory,15,27,0,0,2,4,1,3,1,3
Apache Commons Math,org.apache.commons.math3.ml.neuralnet,Network.NeuronIdentifierComparator,3,20,2,2,0,5,2,2,0,2
Apache Commons Math,org.apache.commons.math3.stat.interval,NormalApproximationInterval,0,52,0,0,0,8,0,2,0,2
Apache Commons Math,org.apache.commons.math3.stat.interval,IntervalUtils,0,92,0,10,0,19,0,11,0,6
Apache Commons Math,org.apache.commons.math3.stat.interval,ClopperPearsonInterval,0,106,2,2,0,18,2,2,0,2
Apache Commons Math,org.apache.commons.math3.stat.interval,WilsonScoreInterval,0,99,0,0,0,15,0,2,0,2
Apache Commons Math,org.apache.commons.math3.stat.interval,ConfidenceInterval,60,39,3,3,3,12,4,5,1,5
Apache Commons Math,org.apache.commons.math3.stat.interval,AgrestiCoullInterval,0,67,0,0,0,13,0,2,0,2
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.threed,PolyhedronsSet.TranslationTransform,0,59,0,2,0,15,0,5,0,4
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.threed,SphericalCoordinates.DataTransferObject,0,25,0,0,0,6,0,2,0,2
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.threed,RotationOrder,0,124,0,0,0,34,0,6,0,6
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.threed,FieldRotation,0,5436,3,105,0,442,3,88,0,37
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.threed,OutlineExtractor,192,0,14,0,35,0,10,0,3,0
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.threed,Vector3DFormat,15,93,1,3,5,19,2,9,1,8
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.threed,PolyhedronsSet.FacetsContributionVisitor,9,94,2,6,3,24,2,7,0,5
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.threed,Line,27,271,4,12,7,46,8,21,4,17
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.threed,SubLine,6,154,0,14,2,28,1,13,1,6
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.threed,Rotation,0,3182,3,105,0,388,3,76,0,25
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.threed,Segment,0,21,0,0,0,8,0,4,0,4
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.threed,PolyhedronsSet.RotationTransform,0,124,0,2,0,23,0,5,0,4
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.threed,SphereGenerator,0,660,0,8,0,64,0,7,0,3
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.threed,PolyhedronsSet,57,921,16,78,18,130,18,49,4,16
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.threed,SubPlane,0,248,2,16,0,51,2,11,0,4
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.threed,Vector3D,0,984,0,46,0,145,0,71,0,48
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.threed,Euclidean3D,0,8,0,0,0,4,0,4,0,4
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.threed,NotARotationMatrixException,0,5,0,0,0,2,0,1,0,1
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.threed,Plane,106,580,3,19,26,96,11,37,8,29
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.threed,CardanEulerSingularityException,0,10,0,2,0,2,0,2,0,1
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.threed,OutlineExtractor.BoundaryProjector,329,0,34,0,67,0,23,0,6,0
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.threed,SphericalCoordinates,0,1484,2,2,0,122,2,11,0,11
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.threed,FieldVector3D,0,2047,0,72,0,259,0,118,0,82
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.threed,Euclidean3D.LazyHolder,0,6,0,0,0,1,0,1,0,1
Apache Commons Math,org.apache.commons.math3.primes,SmallPrimes,12,2252,4,30,4,78,4,18,0,5
Apache Commons Math,org.apache.commons.math3.primes,Primes,0,121,0,26,0,30,0,16,0,3
Apache Commons Math,org.apache.commons.math3.primes,PollardRho,215,0,22,0,60,0,14,0,3,0
Apache Commons Math,org.apache.commons.math3.geometry.partitioning.utilities,AVLTree.Node,0,736,3,107,0,201,3,71,0,15
Apache Commons Math,org.apache.commons.math3.geometry.partitioning.utilities,AVLTree.Skew,0,34,0,0,0,7,0,1,0,1
Apache Commons Math,org.apache.commons.math3.geometry.partitioning.utilities,AVLTree,20,137,9,27,4,41,9,18,1,8
Apache Commons Math,org.apache.commons.math3.geometry.partitioning.utilities,OrderedTuple,589,0,94,0,128,0,59,0,12,0
Apache Commons Math,org.apache.commons.math3.exception,OutOfRangeException,0,34,0,0,0,8,0,4,0,4
